code,name,ticker,market
050458,創意元富56購07,050458.TW,上市
050459,創意元富5C購02,050459.TW,上市
05045U,jpp群益56售01,05045U.TW,上市
050460,亞翔元富56購07,050460.TW,上市
050461,泓德元富56購01,050461.TW,上市
050462,泓德元富56購02,050462.TW,上市
050463,南茂元富56購03,050463.TW,上市
050464,華新國票58購02,050464.TW,上市
050465,華泰國票57購01,050465.TW,上市
050466,海悅國票56購01,050466.TW,上市
050468,晶豪科國票57購01,050468.TW,上市
050469,創意國票57購01,050469.TW,上市
050470,聯鈞國票57購01,050470.TW,上市
050471,矽格國票57購01,050471.TW,上市
050472,台郡國票57購02,050472.TW,上市
050473,龍德船國票56購02,050473.TW,上市
050474,富世達國票57購04,050474.TW,上市
050475,廣宇國泰57購01,050475.TW,上市
050476,燿華國泰57購02,050476.TW,上市
050477,台光電國泰57購03,050477.TW,上市
050478,創意國泰57購01,050478.TW,上市
050479,創意國泰57購02,050479.TW,上市
050480,世芯國泰57購03,050480.TW,上市
050481,神達國泰57購05,050481.TW,上市
050482,矽格國泰57購02,050482.TW,上市
050483,訊芯國泰57購02,050483.TW,上市
050484,鼎炫國泰57購02,050484.TW,上市
050485,晶豪科統一65購01,050485.TW,上市
050486,元金2X中信5C購01,050486.TW,上市
050487,道瓊銀中信5C購03,050487.TW,上市
050488,華新中信56購02,050488.TW,上市
050489,金像電中信5C購05,050489.TW,上市
050490,台光電中信56購03,050490.TW,上市
050491,長榮太中信58購01,050491.TW,上市
050492,晶豪科中信56購03,050492.TW,上市
050493,奇鋐中信58購02,050493.TW,上市
050494,健鼎中信58購01,050494.TW,上市
050495,創意中信59購03,050495.TW,上市
050496,創意中信5A購03,050496.TW,上市
050497,創意中信5C購01,050497.TW,上市
050498,創意中信5C購02,050498.TW,上市
050499,聯鈞中信5B購02,050499.TW,上市
05049U,長榮太國票56售02,05049U.TW,上市
050501,力成中信5A購01,050501.TW,上市
050502,矽力中信58購02,050502.TW,上市
050503,緯穎中信5A購05,050503.TW,上市
050504,T50正2永豐56購04,050504.TW,上市
050505,元黃金永豐56購02,050505.TW,上市
050506,華新永豐58購02,050506.TW,上市
050507,華泰永豐58購01,050507.TW,上市
050508,台積電永豐5C購03,050508.TW,上市
050510,金像電永豐58購04,050510.TW,上市
050513,晶豪科永豐57購02,050513.TW,上市
050514,欣興永豐56購07,050514.TW,上市
050515,欣興永豐56購08,050515.TW,上市
050518,昇貿永豐58購01,050518.TW,上市
050519,創意永豐58購01,050519.TW,上市
050520,創意永豐58購02,050520.TW,上市
050521,創意永豐58購03,050521.TW,上市
050522,創意永豐59購01,050522.TW,上市
050523,貿聯永豐58購02,050523.TW,上市
050524,亞翔永豐57購03,050524.TW,上市
050525,亞翔永豐59購01,050525.TW,上市
050526,達麗永豐58購01,050526.TW,上市
050527,立積統一57購01,050527.TW,上市
050528,立積統一59購01,050528.TW,上市
050529,矽格永豐57購01,050529.TW,上市
050530,緯穎永豐5B購01,050530.TW,上市
050531,力積電永豐5C購03,050531.TW,上市
050532,泓德永豐58購01,050532.TW,上市
050533,至上永豐58購03,050533.TW,上市
050534,元金2X富邦5C購01,050534.TW,上市
050535,光寶科富邦5C購02,050535.TW,上市
050536,台光電富邦5C購02,050536.TW,上市
050537,群創富邦56購01,050537.TW,上市
050538,緯穎富邦5C購01,050538.TW,上市
050539,至上富邦57購01,050539.TW,上市
050540,香港2X凱基56購02,050540.TW,上市
050541,道瓊銀凱基5C購01,050541.TW,上市
050542,道瓊銅凱基5A購01,050542.TW,上市
050543,華新凱基56購02,050543.TW,上市
050544,華榮凱基56購03,050544.TW,上市
050548,仁寶凱基56購02,050548.TW,上市
050549,華泰凱基57購02,050549.TW,上市
050551,億光凱基56購01,050551.TW,上市
050553,揚博凱基56購03,050553.TW,上市
050554,晶豪科凱基56購03,050554.TW,上市
050555,大立光凱基57購02,050555.TW,上市
050556,奇鋐凱基56購21,050556.TW,上市
050557,聯詠凱基56購04,050557.TW,上市
050558,健鼎凱基56購03,050558.TW,上市
050559,緯創凱基5A購03,050559.TW,上市
050560,創意凱基56購05,050560.TW,上市
050561,創意凱基56購06,050561.TW,上市
050562,創意凱基56購07,050562.TW,上市
050563,創意凱基5A購01,050563.TW,上市
050564,創意凱基5C購01,050564.TW,上市
050565,創意凱基63購01,050565.TW,上市
050567,智易凱基58購01,050567.TW,上市
050568,神達凱基56購07,050568.TW,上市
050569,力成凱基59購02,050569.TW,上市
050570,旭隼凱基59購01,050570.TW,上市
050571,訊芯凱基57購02,050571.TW,上市
050572,緯穎凱基56購13,050572.TW,上市
050573,力積電凱基5A購02,050573.TW,上市
050575,勤誠凱基5C購01,050575.TW,上市
050576,中502X群益56購01,050576.TW,上市
050577,中鋼群益5A購01,050577.TW,上市
050578,第一銅群益56購01,050578.TW,上市
050579,華泰群益56購02,050579.TW,上市
050580,華泰群益57購01,050580.TW,上市
050581,金像電群益57購04,050581.TW,上市
050582,群光群益5C購01,050582.TW,上市
050583,全新群益56購04,050583.TW,上市
050584,揚博群益56購02,050584.TW,上市
050585,陽明群益56購03,050585.TW,上市
050586,晶豪科群益5A購03,050586.TW,上市
050587,晶豪科群益63購01,050587.TW,上市
050588,大立光群益57購04,050588.TW,上市
050590,昇貿群益58購03,050590.TW,上市
050591,創意群益56購03,050591.TW,上市
050592,創意群益56購04,050592.TW,上市
050593,創意群益56購05,050593.TW,上市
050594,創意群益56購06,050594.TW,上市
050595,創意群益56購07,050595.TW,上市
050597,世芯群益56購23,050597.TW,上市
050598,臻鼎群益56購02,050598.TW,上市
050599,眾達群益58購01,050599.TW,上市
050600,力成群益57購01,050600.TW,上市
050602,矽力群益56購06,050602.TW,上市
050603,保瑞群益56購01,050603.TW,上市
050604,南電群益56購05,050604.TW,上市
050605,元金2X元大56購02,050605.TW,上市
050606,道瓊銀元大57購03,050606.TW,上市
050607,中砂元大57購03,050607.TW,上市
050608,華榮元大56購04,050608.TW,上市
050610,中鋼元大56購02,050610.TW,上市
050611,第一銅元大56購03,050611.TW,上市
050612,大成鋼元大56購01,050612.TW,上市
050613,劍麟元大56購01,050613.TW,上市
050614,台達電元大56購40,050614.TW,上市
050618,華通元大56購17,050618.TW,上市
050619,鴻海元大56購41,050619.TW,上市
050620,鴻海元大56購42,050620.TW,上市
050621,台積電元大56購48,050621.TW,上市
050622,台積電元大56購49,050622.TW,上市
050623,台積電元大56購50,050623.TW,上市
050624,智邦元大56購22,050624.TW,上市
050625,金像電元大56購26,050625.TW,上市
050626,菱生元大56購01,050626.TW,上市
050627,凱美元大56購02,050627.TW,上市
050628,毅嘉元大5C購03,050628.TW,上市
050629,漢唐元大56購24,050629.TW,上市
050630,聯發科元大56購27,050630.TW,上市
050631,聯發科元大56購28,050631.TW,上市
050632,宏達電元大56購04,050632.TW,上市
050633,華固元大56購04,050633.TW,上市
050635,緯創元大56購14,050635.TW,上市
050636,昇貿元大56購02,050636.TW,上市
050637,創意元大56購06,050637.TW,上市
050638,創意元大56購07,050638.TW,上市
050639,創意元大56購08,050639.TW,上市
050640,海華元大56購01,050640.TW,上市
050641,定穎控元大58購06,050641.TW,上市
050642,精銳元大56購01,050642.TW,上市
050644,事欣科元大57購01,050644.TW,上市
050645,達麗元大56購01,050645.TW,上市
050646,帆宣元大56購14,050646.TW,上市
050647,愛普元大56購10,050647.TW,上市
050648,緯穎元大56購18,050648.TW,上市
050649,力積電元大56購25,050649.TW,上市
050650,富世達元大56購24,050650.TW,上市
050651,汎銓元大56購04,050651.TW,上市
050652,兆聯元大56購03,050652.TW,上市
050653,兆聯元大56購04,050653.TW,上市
050654,至上元大56購07,050654.TW,上市
050655,至上元大56購08,050655.TW,上市
050656,道瓊銀中信61購01,050656.TW,上市
050658,台玻中信59購01,050658.TW,上市
050659,大立光中信61購01,050659.TW,上市
050660,聯詠中信5A購01,050660.TW,上市
050662,群創中信59購01,050662.TW,上市
050663,力成中信61購01,050663.TW,上市
050664,華新台新57購01,050664.TW,上市
050665,鴻海台新57購01,050665.TW,上市
050666,鴻海台新59購01,050666.TW,上市
050667,台積電台新57購01,050667.TW,上市
050668,台積電台新59購01,050668.TW,上市
050669,金像電台新57購01,050669.TW,上市
050671,京元電台新57購01,050671.TW,上市
050672,聯發科台新57購01,050672.TW,上市
050673,長榮台新57購01,050673.TW,上市
050674,世芯台新57購01,050674.TW,上市
050675,世芯台新57購02,050675.TW,上市
050676,神達台新57購01,050676.TW,上市
050677,道瓊銀凱基61購01,050677.TW,上市
050680,東元凱基57購02,050680.TW,上市
050681,華新凱基57購04,050681.TW,上市
050682,中鋼凱基5A購01,050682.TW,上市
050683,第一銅凱基57購01,050683.TW,上市
050684,大成鋼凱基57購02,050684.TW,上市
050685,金像電凱基57購04,050685.TW,上市
050686,漢唐凱基59購02,050686.TW,上市
050687,友達凱基59購01,050687.TW,上市
050689,揚博凱基57購01,050689.TW,上市
050690,玉山金凱基57購01,050690.TW,上市
050692,晶豪科凱基5B購01,050692.TW,上市
050693,大立光凱基57購03,050693.TW,上市
050694,德律凱基57購03,050694.TW,上市
050698,世芯凱基57購08,050698.TW,上市
050699,材料凱基57購01,050699.TW,上市
050700,瑞儀凱基57購01,050700.TW,上市
050701,達麗凱基59購01,050701.TW,上市
050702,力成凱基59購03,050702.TW,上市
050703,矽格凱基57購02,050703.TW,上市
050704,同欣電凱基58購01,050704.TW,上市
050705,樺漢凱基57購01,050705.TW,上市
050706,保瑞凱基57購01,050706.TW,上市
050707,緯穎凱基5B購03,050707.TW,上市
050708,采鈺凱基57購01,050708.TW,上市
050709,兆聯凱基5A購03,050709.TW,上市
050710,至上凱基57購03,050710.TW,上市
050711,國喬國泰58購01,050711.TW,上市
050712,華新國泰58購01,050712.TW,上市
050713,華榮國泰58購01,050713.TW,上市
050714,台玻國泰58購01,050714.TW,上市
050715,中鋼國泰58購01,050715.TW,上市
050716,第一銅國泰58購01,050716.TW,上市
050717,華泰國泰58購01,050717.TW,上市
050718,金像電國泰58購01,050718.TW,上市
050719,景碩國泰58購01,050719.TW,上市
050720,南電國泰58購01,050720.TW,上市
050721,創意統一65購01,050721.TW,上市
050722,滬深2X富邦61購01,050722.TW,上市
050723,台塑富邦61購01,050723.TW,上市
050724,華新富邦58購01,050724.TW,上市
050727,金像電富邦5A購01,050727.TW,上市
050728,創意富邦57購01,050728.TW,上市
050729,緯穎富邦61購01,050729.TW,上市
050730,力積電富邦59購03,050730.TW,上市
050731,南茂富邦61購01,050731.TW,上市
050732,臺股指富邦5A購06,050732.TW,上市
050733,臺股指富邦5B購04,050733.TW,上市
050734,海悅國票58購01,050734.TW,上市
050739,聯發科國票59購02,050739.TW,上市
050740,全新國票59購01,050740.TW,上市
050742,揚博國票58購01,050742.TW,上市
050743,大立光國票58購01,050743.TW,上市
050745,群創國票58購01,050745.TW,上市
050746,世芯國票58購04,050746.TW,上市
050747,振樺電國票57購01,050747.TW,上市
050748,美利達國票57購01,050748.TW,上市
050749,T50反1元富57購02,050749.TW,上市
050750,T50反1元富61購01,050750.TW,上市
050751,T50反1元富64購01,050751.TW,上市
050752,第一銅元富57購01,050752.TW,上市
050753,台達電元富57購06,050753.TW,上市
050754,台達電元富57購07,050754.TW,上市
050755,台達電元富57購08,050755.TW,上市
050756,台積電元富57購01,050756.TW,上市
050757,台積電元富57購02,050757.TW,上市
050758,台積電元富57購03,050758.TW,上市
050759,台積電元富57購04,050759.TW,上市
050760,台積電元富57購05,050760.TW,上市
050761,台積電元富57購06,050761.TW,上市
050762,台積電元富71購01,050762.TW,上市
050763,智邦元富57購01,050763.TW,上市
050764,金像電元富57購02,050764.TW,上市
050765,金像電元富57購03,050765.TW,上市
050766,金像電元富57購04,050766.TW,上市
050767,金像電元富61購01,050767.TW,上市
050768,菱生元富57購01,050768.TW,上市
050769,群光元富5A購01,050769.TW,上市
050770,漢唐元富57購01,050770.TW,上市
050771,漢唐元富57購02,050771.TW,上市
050772,漢唐元富5A購01,050772.TW,上市
050773,漢唐元富61購01,050773.TW,上市
050774,晶豪科元富57購03,050774.TW,上市
050775,晶豪科元富57購04,050775.TW,上市
050776,大立光元富57購01,050776.TW,上市
050777,大立光元富57購02,050777.TW,上市
050778,緯創元富57購01,050778.TW,上市
050779,緯創元富57購02,050779.TW,上市
050780,創意元富61購01,050780.TW,上市
050781,創意元富61購02,050781.TW,上市
050783,群創元富61購01,050783.TW,上市
050784,牧德元富57購01,050784.TW,上市
050785,牧德元富5A購01,050785.TW,上市
050786,力成元富57購01,050786.TW,上市
050787,矽格元富57購01,050787.TW,上市
050788,樺漢元富57購01,050788.TW,上市
050789,富世達元富61購01,050789.TW,上市
050790,汎銓元富57購01,050790.TW,上市
050791,潤泰新元富5A購01,050791.TW,上市
050792,潤泰新元富61購01,050792.TW,上市
050793,香港2X永豐57購01,050793.TW,上市
050794,元金2X永豐57購03,050794.TW,上市
050795,道瓊銅永豐5A購01,050795.TW,上市
050796,第一銅永豐57購01,050796.TW,上市
050797,台積電永豐61購02,050797.TW,上市
050798,台積電永豐61購03,050798.TW,上市
050799,群光永豐59購01,050799.TW,上市
050800,毅嘉永豐5B購01,050800.TW,上市
050801,京元電永豐58購01,050801.TW,上市
050802,大立光永豐58購01,050802.TW,上市
050803,群創永豐59購01,050803.TW,上市
050804,神達永豐61購01,050804.TW,上市
050805,力積電永豐5A購01,050805.TW,上市
050806,中台永豐59購01,050806.TW,上市
050807,元金2X元大57購01,050807.TW,上市
050808,南亞元大57購01,050808.TW,上市
050809,中砂元大57購04,050809.TW,上市
050810,華新元大57購02,050810.TW,上市
050812,台玻元大57購03,050812.TW,上市
050813,中鋼元大57購01,050813.TW,上市
050814,第一銅元大57購01,050814.TW,上市
050815,第一銅元大57購02,050815.TW,上市
050816,台達電元大57購05,050816.TW,上市
050821,華通元大5B購01,050821.TW,上市
050822,鴻海元大57購02,050822.TW,上市
050823,鴻海元大57購03,050823.TW,上市
050824,台積電元大57購06,050824.TW,上市
050825,台積電元大57購07,050825.TW,上市
050826,智邦元大57購01,050826.TW,上市
050827,金像電元大57購04,050827.TW,上市
050828,大同元大57購01,050828.TW,上市
050829,微星元大57購01,050829.TW,上市
050830,億光元大57購01,050830.TW,上市
050831,毅嘉元大5B購01,050831.TW,上市
050832,漢唐元大57購05,050832.TW,上市
050833,友達元大58購01,050833.TW,上市
050835,所羅門統一59購01,050835.TW,上市
050836,所羅門統一59購02,050836.TW,上市
050837,所羅門統一59購03,050837.TW,上市
050839,聯發科元大57購08,050839.TW,上市
050840,聯發科元大57購09,050840.TW,上市
050842,全新元大57購02,050842.TW,上市
050843,全新元大57購03,050843.TW,上市
050845,華航元大57購01,050845.TW,上市
050846,長榮太元大57購02,050846.TW,上市
050847,亞光元大57購05,050847.TW,上市
050849,緯創元大57購02,050849.TW,上市
050850,祥碩元大57購01,050850.TW,上市
050851,祥碩元大57購02,050851.TW,上市
050852,亞翔元大57購02,050852.TW,上市
050853,旭隼元大57購02,050853.TW,上市
050854,緯穎元大57購03,050854.TW,上市
050855,富世達元大57購06,050855.TW,上市
050856,南茂元大57購02,050856.TW,上市
050858,上証2X群益61購01,050858.TW,上市
050859,元黃金群益5C購02,050859.TW,上市
05085U,健策群益56售02,05085U.TW,上市
050860,元金2X群益57購02,050860.TW,上市
050861,儒鴻群益59購01,050861.TW,上市
050863,仁寶群益58購02,050863.TW,上市
050864,順德群益57購01,050864.TW,上市
050865,佳世達群益59購01,050865.TW,上市
050866,億光群益57購01,050866.TW,上市
050867,京元電群益57購04,050867.TW,上市
050868,揚博群益59購01,050868.TW,上市
050869,豐達科群益5B購01,050869.TW,上市
050870,大立光群益57購05,050870.TW,上市
050871,大立光群益58購02,050871.TW,上市
050872,奇鋐群益57購04,050872.TW,上市
050873,零壹群益57購01,050873.TW,上市
050874,群創群益58購03,050874.TW,上市
050875,群創群益59購01,050875.TW,上市
050876,世芯群益57購03,050876.TW,上市
050877,彩晶群益57購01,050877.TW,上市
050878,達麗群益59購01,050878.TW,上市
050879,復盛群益5B購01,050879.TW,上市
05087U,臺股指中信56售02,05087U.TW,上市
050880,連加群益5B購01,050880.TW,上市
050881,和大統一64購01,050881.TW,上市
050882,道瓊銀中信59購01,050882.TW,上市
050883,道瓊銀中信61購02,050883.TW,上市
050884,第一銅中信5A購01,050884.TW,上市
050887,京元電中信61購01,050887.TW,上市
050888,華航中信57購01,050888.TW,上市
050889,大立光中信5A購01,050889.TW,上市
050890,群創中信57購02,050890.TW,上市
050891,群創中信59購02,050891.TW,上市
050892,矽格中信5A購01,050892.TW,上市
050893,南茂中信57購01,050893.TW,上市
050894,道瓊銀永豐5A購01,050894.TW,上市
050895,川湖永豐59購02,050895.TW,上市
050896,台達電永豐5A購01,050896.TW,上市
050897,台積電永豐61購04,050897.TW,上市
050898,聯發科永豐5B購02,050898.TW,上市
050899,聯發科永豐63購01,050899.TW,上市
050900,長榮永豐5A購01,050900.TW,上市
050901,奇鋐永豐61購01,050901.TW,上市
050902,群創永豐59購02,050902.TW,上市
050903,群創永豐5B購01,050903.TW,上市
050904,祥碩永豐58購01,050904.TW,上市
050906,康舒永豐58購01,050906.TW,上市
050907,可寧衛永豐58購01,050907.TW,上市
050908,力積電兆豐59購01,050908.TW,上市
050909,富世達兆豐59購01,050909.TW,上市
050910,台灣50富邦61購01,050910.TW,上市
050911,T50反1富邦61購02,050911.TW,上市
050912,T50反1富邦67購01,050912.TW,上市
050913,台玻富邦58購01,050913.TW,上市
050914,揚博富邦57購01,050914.TW,上市
050916,力成富邦61購01,050916.TW,上市
050918,大立光台新57購01,050918.TW,上市
050919,德律台新57購01,050919.TW,上市
050922,貿聯台新57購01,050922.TW,上市
050923,愛普台新57購01,050923.TW,上市
050924,道瓊銀國泰58購01,050924.TW,上市
050925,道瓊銀國泰58購02,050925.TW,上市
050926,世芯元富59購01,050926.TW,上市
050927,南亞國泰58購01,050927.TW,上市
050928,鴻海國泰58購01,050928.TW,上市
050929,旺宏國泰58購01,050929.TW,上市
050930,毅嘉國泰58購01,050930.TW,上市
050931,玉晶光國泰58購01,050931.TW,上市
050933,群創國泰58購01,050933.TW,上市
050934,群創國泰58購02,050934.TW,上市
050935,牧德國泰58購01,050935.TW,上市
050936,采鈺國泰58購01,050936.TW,上市
050937,可寧衛國泰58購01,050937.TW,上市
050938,道瓊銀元大58購02,050938.TW,上市
050939,道瓊銅元大58購02,050939.TW,上市
050940,台泥元大57購01,050940.TW,上市
050941,台泥元大57購02,050941.TW,上市
050942,台泥元大57購04,050942.TW,上市
050943,台泥元大57購05,050943.TW,上市
050944,東陽元大57購01,050944.TW,上市
050947,台玻元大57購06,050947.TW,上市
050950,華通元大5B購02,050950.TW,上市
050951,台積電元大57購09,050951.TW,上市
050953,大同元大57購02,050953.TW,上市
050954,瑞昱元大57購01,050954.TW,上市
050955,威盛元大57購01,050955.TW,上市
050956,億光元大57購02,050956.TW,上市
050957,漢唐元大57購06,050957.TW,上市
050958,京元電元大57購07,050958.TW,上市
050959,京元電元大57購08,050959.TW,上市
050960,京元電元大57購09,050960.TW,上市
050961,志聖元大5C購02,050961.TW,上市
050962,揚博元大57購02,050962.TW,上市
050963,揚博元大57購03,050963.TW,上市
050964,揚博元大57購04,050964.TW,上市
050965,冠德元大57購01,050965.TW,上市
050966,中航元大57購01,050966.TW,上市
050967,慧洋元大57購02,050967.TW,上市
050968,晶豪科元大57購02,050968.TW,上市
050969,華立元大57購01,050969.TW,上市
050970,益登元大57購01,050970.TW,上市
050971,創意元大57購03,050971.TW,上市
050972,創意元大57購04,050972.TW,上市
050973,創意元大57購05,050973.TW,上市
050974,群創元大57購04,050974.TW,上市
050975,群創元大57購05,050975.TW,上市
050977,台勝科元大57購01,050977.TW,上市
050978,訊芯元大57購03,050978.TW,上市
050979,中台元大57購01,050979.TW,上市
050980,兆聯元大57購03,050980.TW,上市
050981,可寧衛元大57購01,050981.TW,上市
050982,可寧衛元大57購02,050982.TW,上市
050983,可寧衛元大57購03,050983.TW,上市
050984,臺股指元大58購07,050984.TW,上市
050985,臺股指元大61購12,050985.TW,上市
050986,道瓊銀群益59購01,050986.TW,上市
050987,中砂群益58購02,050987.TW,上市
050988,華新群益57購01,050988.TW,上市
050989,中鋼群益58購01,050989.TW,上市
050990,海悅群益5A購01,050990.TW,上市
050991,群光群益58購01,050991.TW,上市
050992,友達群益61購01,050992.TW,上市
050996,揚博群益59購02,050996.TW,上市
050997,威強電群益58購01,050997.TW,上市
050999,群創群益59購02,050999.TW,上市
051000,群創群益5A購01,051000.TW,上市
051001,智易群益58購01,051001.TW,上市
051002,精銳群益57購02,051002.TW,上市
051003,材料群益57購02,051003.TW,上市
051004,長虹群益58購01,051004.TW,上市
051005,緯穎群益57購03,051005.TW,上市
051006,臺股指群益61購02,051006.TW,上市
051007,道瓊銀元富57購01,051007.TW,上市
051008,道瓊銀元富57購02,051008.TW,上市
051009,儒鴻元富57購01,051009.TW,上市
051010,儒鴻元富57購02,051010.TW,上市
051011,直得元富57購01,051011.TW,上市
051012,科妍元富61購01,051012.TW,上市
051013,鴻海元富57購02,051013.TW,上市
051014,盟立元富57購01,051014.TW,上市
051015,志聖元富5A購01,051015.TW,上市
051016,揚博元富57購01,051016.TW,上市
051017,長榮元富57購01,051017.TW,上市
051018,豐達科元富57購01,051018.TW,上市
051019,世芯元富5A購01,051019.TW,上市
051020,精銳元富61購01,051020.TW,上市
051021,虹堡元富57購01,051021.TW,上市
051022,祥碩元富57購01,051022.TW,上市
051024,緯穎元富58購05,051024.TW,上市
051025,志超元富57購01,051025.TW,上市
051026,可寧衛元富57購01,051026.TW,上市
051027,可寧衛元富61購01,051027.TW,上市
051028,T50反1凱基61購02,051028.TW,上市
051029,上証2X凱基59購02,051029.TW,上市
051030,元金2X凱基5B購01,051030.TW,上市
051031,道瓊銀凱基5B購02,051031.TW,上市
051032,道瓊銅凱基5B購01,051032.TW,上市
051034,宇隆凱基57購01,051034.TW,上市
051037,順德凱基57購01,051037.TW,上市
051038,佳世達凱基57購01,051038.TW,上市
051039,京元電凱基57購10,051039.TW,上市
051041,強茂凱基57購02,051041.TW,上市
051042,揚博凱基57購02,051042.TW,上市
051043,零壹凱基57購01,051043.TW,上市
051044,群創凱基58購02,051044.TW,上市
051045,矽格凱基57購03,051045.TW,上市
051046,可寧衛凱基57購01,051046.TW,上市
051047,可寧衛凱基57購02,051047.TW,上市
051048,可寧衛凱基57購03,051048.TW,上市
051049,美利達凱基57購01,051049.TW,上市
051050,元金2X國票59購02,051050.TW,上市
051051,道瓊銀國票57購02,051051.TW,上市
051052,道瓊銀國票58購04,051052.TW,上市
051053,道瓊銀國票5A購02,051053.TW,上市
051054,三芳國票57購01,051054.TW,上市
051055,儒鴻國票57購01,051055.TW,上市
051056,儒鴻國票59購01,051056.TW,上市
051057,川湖國票58購01,051057.TW,上市
051058,海悅國票59購01,051058.TW,上市
051059,海悅國票5A購01,051059.TW,上市
051060,宏�眥窶�58購01,051060.TW,上市
051061,揚博國票58購02,051061.TW,上市
051062,揚博國票5B購01,051062.TW,上市
051063,星宇國票57購01,051063.TW,上市
051064,星宇國票59購01,051064.TW,上市
051065,晶豪科國票59購01,051065.TW,上市
051066,群創國票57購02,051066.TW,上市
051067,群創國票58購02,051067.TW,上市
051068,群創國票59購01,051068.TW,上市
051070,力積電國票58購03,051070.TW,上市
051071,力積電國票59購02,051071.TW,上市
051072,可寧衛國票58購01,051072.TW,上市
051073,三芳永豐5B購01,051073.TW,上市
051074,儒鴻永豐59購01,051074.TW,上市
051075,川湖永豐58購01,051075.TW,上市
051076,鴻海永豐58購04,051076.TW,上市
051078,海悅永豐59購01,051078.TW,上市
051079,佳世達永豐59購01,051079.TW,上市
051080,友達永豐59購01,051080.TW,上市
051081,京元電永豐58購02,051081.TW,上市
051082,萬海永豐58購01,051082.TW,上市
051083,星宇永豐5A購01,051083.TW,上市
051084,景碩永豐59購01,051084.TW,上市
051085,玉晶光永豐59購01,051085.TW,上市
051086,群創永豐57購01,051086.TW,上市
051087,智易永豐5B購01,051087.TW,上市
051088,宏致永豐58購01,051088.TW,上市
051089,宏致永豐5B購01,051089.TW,上市
051090,拓凱永豐59購01,051090.TW,上市
051091,凌華永豐59購01,051091.TW,上市
051092,復盛永豐5A購01,051092.TW,上市
051093,振樺電永豐58購01,051093.TW,上市
051094,羅昇永豐5B購01,051094.TW,上市
051095,京元電兆豐61購01,051095.TW,上市
051096,德律兆豐59購01,051096.TW,上市
051097,創意兆豐57購01,051097.TW,上市
051098,創意兆豐58購01,051098.TW,上市
051099,創意兆豐59購01,051099.TW,上市
051100,愛普兆豐58購01,051100.TW,上市
051101,道瓊銀富邦61購01,051101.TW,上市
051102,台積電富邦57購04,051102.TW,上市
051103,旺宏富邦61購01,051103.TW,上市
051104,金像電富邦5C購02,051104.TW,上市
051105,技嘉富邦57購01,051105.TW,上市
051106,智原富邦58購01,051106.TW,上市
051107,牧德富邦58購01,051107.TW,上市
051108,辛耘富邦57購01,051108.TW,上市
051109,日月光富邦58購01,051109.TW,上市
051110,可寧衛富邦5A購01,051110.TW,上市
051111,南亞台新57購01,051111.TW,上市
051112,群創台新57購01,051112.TW,上市
051113,群創台新57購02,051113.TW,上市
051114,緯穎台新57購01,051114.TW,上市
051115,富世達台新57購01,051115.TW,上市
051117,中砂元富57購02,051117.TW,上市
051118,佳世達元富57購01,051118.TW,上市
051119,一詮元富58購02,051119.TW,上市
051120,長榮元富57購02,051120.TW,上市
051121,群創元富57購02,051121.TW,上市
051122,群創元富57購03,051122.TW,上市
051123,群創元富61購02,051123.TW,上市
051124,世芯元富57購06,051124.TW,上市
051125,愛普元富57購02,051125.TW,上市
051126,緯穎元富57購05,051126.TW,上市
051127,連加元富57購01,051127.TW,上市
051128,南茂元富57購01,051128.TW,上市
051129,東哥元富57購01,051129.TW,上市
051130,T50正2國泰58購01,051130.TW,上市
051131,道瓊銀國泰58購03,051131.TW,上市
051132,宏�眥禤�58購01,051132.TW,上市
051133,志聖國泰58購01,051133.TW,上市
051134,萬海國泰58購01,051134.TW,上市
051135,群創國泰58購03,051135.TW,上市
051136,群創國泰58購04,051136.TW,上市
051137,群創國泰58購05,051137.TW,上市
051138,祥碩國泰58購01,051138.TW,上市
051139,愛普國泰58購01,051139.TW,上市
051140,建漢統一59購01,051140.TW,上市
051143,勤誠國泰58購01,051143.TW,上市
051144,元金2X中信61購01,051144.TW,上市
051145,中砂中信59購01,051145.TW,上市
051146,京元電中信5A購02,051146.TW,上市
051147,群創中信57購05,051147.TW,上市
051148,群創中信61購01,051148.TW,上市
051149,T50反1凱基64購01,051149.TW,上市
051150,元黃金凱基61購01,051150.TW,上市
051151,道瓊銀凱基5B購03,051151.TW,上市
051152,信錦凱基59購01,051152.TW,上市
051153,中鋼凱基57購01,051153.TW,上市
051154,大成鋼凱基57購03,051154.TW,上市
051155,台積電凱基61購01,051155.TW,上市
051156,宏�硈肭�57購01,051156.TW,上市
051157,瑞昱凱基57購01,051157.TW,上市
051158,群光凱基5A購01,051158.TW,上市
051159,友達凱基58購02,051159.TW,上市
051160,京元電凱基58購02,051160.TW,上市
051161,志聖凱基59購01,051161.TW,上市
051162,星宇凱基57購01,051162.TW,上市
051163,威強電凱基57購01,051163.TW,上市
051164,偉訓凱基59購01,051164.TW,上市
051165,益登凱基57購01,051165.TW,上市
051166,昇貿凱基58購02,051166.TW,上市
051167,群創凱基58購03,051167.TW,上市
051168,群創凱基5A購01,051168.TW,上市
051169,牧德凱基57購02,051169.TW,上市
051170,宏致凱基59購01,051170.TW,上市
051171,世芯凱基58購05,051171.TW,上市
051172,精銳凱基57購01,051172.TW,上市
051173,材料凱基57購02,051173.TW,上市
051174,和椿凱基59購01,051174.TW,上市
051175,力智凱基59購01,051175.TW,上市
